title,link,pub_date
NSE shareholders approve Ashish Chauhan's appointment as MD & CEO - IndiaTimes,https://news.google.com/rss/articles/CBMihwFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9uc2Utc2hhcmVob2xkZXJzLWFwcHJvdmUtYXNoaXNoLWNoYXVoYW5zLWFwcG9pbnRtZW50LWFzLW1kLWNlby9hcnRpY2xlc2hvdy85MzU1NTY2OS5jbXPSAYsBaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL21hcmtldHMvc3RvY2tzL25ld3MvbnNlLXNoYXJlaG9sZGVycy1hcHByb3ZlLWFzaGlzaC1jaGF1aGFucy1hcHBvaW50bWVudC1hcy1tZC1jZW8vYW1wX2FydGljbGVzaG93LzkzNTU1NjY5LmNtcw?oc=5,"Sun, 14 Aug 2022 07:00:00 GMT"
Dubious loan apps are back; Reliance’s Grab.in joins ONDC - IndiaTimes,https://news.google.com/rss/articles/CBMijgFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vdGVjaC9uZXdzbGV0dGVycy9tb3JuaW5nLWRpc3BhdGNoL2R1YmlvdXMtbG9hbi1hcHBzLWFyZS1iYWNrLXJlbGlhbmNlcy1ncmFiLWluLWpvaW5zLW9uZGMvYXJ0aWNsZXNob3cvOTMyNTgxMDguY21z0gGSAWh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS90ZWNoL25ld3NsZXR0ZXJzL21vcm5pbmctZGlzcGF0Y2gvZHViaW91cy1sb2FuLWFwcHMtYXJlLWJhY2stcmVsaWFuY2VzLWdyYWItaW4tam9pbnMtb25kYy9hbXBfYXJ0aWNsZXNob3cvOTMyNTgxMDguY21z?oc=5,"Sun, 31 Jul 2022 07:00:00 GMT"
"If you are not a momentum player, Tata Elxsi is not for you: Deepak Shenoy - IndiaTimes",https://news.google.com/rss/articles/CBMikQFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9leHBlcnQtdmlldy9pZi15b3UtYXJlLW5vdC1hLW1vbWVudHVtLXBsYXllci10YXRhLWVseHNpLWlzLW5vdC1mb3IteW91LWRlZXBhay1zaGVub3kvYXJ0aWNsZXNob3cvOTM0NTkyNzYuY21z0gGVAWh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL2V4cGVydC12aWV3L2lmLXlvdS1hcmUtbm90LWEtbW9tZW50dW0tcGxheWVyLXRhdGEtZWx4c2ktaXMtbm90LWZvci15b3UtZGVlcGFrLXNoZW5veS9hbXBfYXJ0aWNsZXNob3cvOTM0NTkyNzYuY21z?oc=5,"Wed, 10 Aug 2022 07:00:00 GMT"
"Stock Market Today: Sensex crashes 652 points, Nifty settles below 17,800-mark weighed by RIL, financial stocks - The Indian Express",https://news.google.com/rss/articles/CBMihQFodHRwczovL2luZGlhbmV4cHJlc3MuY29tL2FydGljbGUvYnVzaW5lc3MvbWFya2V0L3NoYXJlLW1hcmtldC10b2RheS1hdWd1c3QtMTktc3RvY2tzLWJzZS1zZW5zZXgtbnNlLW5pZnR5LXJ1cGVlLWdsb2JhbC1jdWVzLTgwOTg4NzEv0gGKAWh0dHBzOi8vaW5kaWFuZXhwcmVzcy5jb20vYXJ0aWNsZS9idXNpbmVzcy9tYXJrZXQvc2hhcmUtbWFya2V0LXRvZGF5LWF1Z3VzdC0xOS1zdG9ja3MtYnNlLXNlbnNleC1uc2UtbmlmdHktcnVwZWUtZ2xvYmFsLWN1ZXMtODA5ODg3MS9saXRlLw?oc=5,"Fri, 19 Aug 2022 07:00:00 GMT"
"Dividend stocks, bonus share, stock split: IRCTC, REC, Info Edge, BPCL among 17 shares to remain in focus t... - Zee Business",https://news.google.com/rss/articles/CBMipgFodHRwczovL3d3dy56ZWViaXouY29tL21hcmtldC1uZXdzL25ld3MtZGl2aWRlbmQtc3RvY2tzLWJvbnVzLXNoYXJlLXN0b2NrLXNwbGl0LWlyY3RjLXJlYy1pbmZvLWVkZ2UtYnBjbC1hbW9uZy0xNy1zaGFyZXMtdG8tcmVtYWluLWluLWZvY3VzLXRoaXMtd2Vlay1mdWxsLWxpc3QtMTk0MjE10gGqAWh0dHBzOi8vd3d3LnplZWJpei5jb20vbWFya2V0LW5ld3MvbmV3cy1kaXZpZGVuZC1zdG9ja3MtYm9udXMtc2hhcmUtc3RvY2stc3BsaXQtaXJjdGMtcmVjLWluZm8tZWRnZS1icGNsLWFtb25nLTE3LXNoYXJlcy10by1yZW1haW4taW4tZm9jdXMtdGhpcy13ZWVrLWZ1bGwtbGlzdC0xOTQyMTUvYW1w?oc=5,"Wed, 17 Aug 2022 07:00:00 GMT"
"Stock Market Today (29 July): Sensex rises 712 points, Nifty settles above 17,150-mark - The Indian Express",https://news.google.com/rss/articles/CBMilQFodHRwczovL2luZGlhbmV4cHJlc3MuY29tL2FydGljbGUvYnVzaW5lc3MvbWFya2V0L3NoYXJlLW1hcmtldC10b2RheS1qdWx5LTI5LXN0b2Nrcy1ic2Utc2Vuc2V4LW5zZS1uaWZ0eS1ydXBlZS1nbG9iYWwtY3Vlcy1xMS1wcm9maXQtcmVzdWx0cy04MDU4MTc0L9IBmgFodHRwczovL2luZGlhbmV4cHJlc3MuY29tL2FydGljbGUvYnVzaW5lc3MvbWFya2V0L3NoYXJlLW1hcmtldC10b2RheS1qdWx5LTI5LXN0b2Nrcy1ic2Utc2Vuc2V4LW5zZS1uaWZ0eS1ydXBlZS1nbG9iYWwtY3Vlcy1xMS1wcm9maXQtcmVzdWx0cy04MDU4MTc0L2xpdGUv?oc=5,"Fri, 29 Jul 2022 07:00:00 GMT"
Board of Reliance Infrastructure approves FCCB issue up to USD 400 mn - Business Standard,https://news.google.com/rss/articles/CBMiiwFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vYXJ0aWNsZS9uZXdzLWNtL2JvYXJkLW9mLXJlbGlhbmNlLWluZnJhc3RydWN0dXJlLWFwcHJvdmVzLWZjY2ItaXNzdWUtdXAtdG8tdXNkLTQwMC1tbi0xMjIwODA2MDAyNjBfMS5odG1s0gGPAWh0dHBzOi8vd3d3LmJ1c2luZXNzLXN0YW5kYXJkLmNvbS9hbXAvYXJ0aWNsZS9uZXdzLWNtL2JvYXJkLW9mLXJlbGlhbmNlLWluZnJhc3RydWN0dXJlLWFwcHJvdmVzLWZjY2ItaXNzdWUtdXAtdG8tdXNkLTQwMC1tbi0xMjIwODA2MDAyNjBfMS5odG1s?oc=5,"Sat, 06 Aug 2022 07:00:00 GMT"
India's first hydrogen fuel cell bus unveiled in Pune - India's first - IndiaTimes,https://news.google.com/rss/articles/CBMiiwFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vaW5kdXN0cnkvcmVuZXdhYmxlcy9pbmRpYXMtZmlyc3QtaHlkcm9nZW4tZnVlbC1jZWxsLWJ1cy11bnZlaWxlZC1pbi1wdW5lL2h5ZHJvZ2VuLXZpc2lvbi9zbGlkZXNob3cvOTM3NTI0NjIuY21z0gEA?oc=5,"Wed, 24 Aug 2022 07:00:00 GMT"
"Reliance Industries, Adani Power, NTPC in fray to acquire bankrupt SKS Power - Moneycontrol",https://news.google.com/rss/articles/CBMijAFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvY29tcGFuaWVzL3JlbGlhbmNlLWluZHVzdHJpZXMtYWRhbmktcG93ZXItbnRwYy1pbi1mcmF5LXRvLWFjcXVpcmUtYmFua3J1cHQtc2tzLXBvd2VyLTg5MzQ2NzEuaHRtbNIBkAFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvY29tcGFuaWVzL3JlbGlhbmNlLWluZHVzdHJpZXMtYWRhbmktcG93ZXItbnRwYy1pbi1mcmF5LXRvLWFjcXVpcmUtYmFua3J1cHQtc2tzLXBvd2VyLTg5MzQ2NzEuaHRtbC9hbXA?oc=5,"Tue, 02 Aug 2022 07:00:00 GMT"
"Big Movers on D-St: What should investors do with Apollo Tyres, Adani Enterprises and Solar Industries? - IndiaTimes",https://news.google.com/rss/articles/CBMirQFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9iaWctbW92ZXJzLW9uLWQtc3Qtd2hhdC1zaG91bGQtaW52ZXN0b3JzLWRvLXdpdGgtYXBvbGxvLXR5cmVzLWFkYW5pLWVudGVycHJpc2VzLWFuZC1zb2xhci1pbmR1c3RyaWVzL2FydGljbGVzaG93LzkzNjA1NTg5LmNtc9IBsQFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9iaWctbW92ZXJzLW9uLWQtc3Qtd2hhdC1zaG91bGQtaW52ZXN0b3JzLWRvLXdpdGgtYXBvbGxvLXR5cmVzLWFkYW5pLWVudGVycHJpc2VzLWFuZC1zb2xhci1pbmR1c3RyaWVzL2FtcF9hcnRpY2xlc2hvdy85MzYwNTU4OS5jbXM?oc=5,"Wed, 17 Aug 2022 07:00:00 GMT"
KKR exits Max Healthcare with near-5x gains - IndiaTimes,https://news.google.com/rss/articles/CBMidGh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9uZXdzL2trci1leGl0cy1tYXgtaGVhbHRoY2FyZS13aXRoLW5lYXItNXgtZ2FpbnMvYXJ0aWNsZXNob3cvOTM2MDQwMDIuY21z0gF4aHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL21hcmtldHMvc3RvY2tzL25ld3Mva2tyLWV4aXRzLW1heC1oZWFsdGhjYXJlLXdpdGgtbmVhci01eC1nYWlucy9hbXBfYXJ0aWNsZXNob3cvOTM2MDQwMDIuY21z?oc=5,"Wed, 17 Aug 2022 07:00:00 GMT"
Reliance Digital launches 'experiential' flagship store in Delhi - Moneycontrol,https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3Lm1vbmV5Y29udHJvbC5jb20vbmV3cy9idXNpbmVzcy9yZWxpYW5jZS1kaWdpdGFsLWxhdW5jaGVzLWV4cGVyaWVudGlhbC1mbGFnc2hpcC1zdG9yZS1pbi1kZWxoaS04OTE1NjkxLmh0bWzSAXpodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvcmVsaWFuY2UtZGlnaXRhbC1sYXVuY2hlcy1leHBlcmllbnRpYWwtZmxhZ3NoaXAtc3RvcmUtaW4tZGVsaGktODkxNTY5MS5odG1sL2FtcA?oc=5,"Fri, 29 Jul 2022 07:00:00 GMT"
Harshad Mehta stocks that turned into multibaggers in the long run - Trade Brains,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vdHJhZGVicmFpbnMuaW4vZmVhdHVyZXMvaGFyc2hhZC1tZWh0YS1zdG9ja3MtdGhhdC10dXJuZWQtaW50by1tdWx0aWJhZ2dlcnMtaW4tdGhlLWxvbmctcnVuL9IBAA?oc=5,"Sun, 31 Jul 2022 07:00:00 GMT"
Will RIL shares reward investors a month after the AGM? Here's the 11-year track record - IndiaTimes,https://news.google.com/rss/articles/CBMingFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy93aWxsLXJpbC1zaGFyZXMtcmV3YXJkLWludmVzdG9ycy1hLW1vbnRoLWFmdGVyLXRoZS1hZ20taGVyZXMtdGhlLTExLXllYXItdHJhY2stcmVjb3JkL2FydGljbGVzaG93LzkzODk2NDc5LmNtc9IBogFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy93aWxsLXJpbC1zaGFyZXMtcmV3YXJkLWludmVzdG9ycy1hLW1vbnRoLWFmdGVyLXRoZS1hZ20taGVyZXMtdGhlLTExLXllYXItdHJhY2stcmVjb3JkL2FtcF9hcnRpY2xlc2hvdy85Mzg5NjQ3OS5jbXM?oc=5,"Wed, 31 Aug 2022 07:00:00 GMT"
Reliance Power to raise long-term debt of up to Rs 1200 crore; shares jump 10% - Business Today,https://news.google.com/rss/articles/CBMilwFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvY29tcGFueS1zdG9jay9zdG9yeS9yZWxpYW5jZS1wb3dlci10by1yYWlzZS1sb25nLXRlcm0tZGVidC1vZi11cC10by1ycy0xMjAwLWNyb3JlLXNoYXJlcy1qdW1wLTEwLTM0NjM3NC0yMDIyLTA5LTA10gEA?oc=5,"Mon, 05 Sep 2022 07:00:00 GMT"
"Reliance to invest Rs 2 lakh crore in 5G roll-out, shares plans and opportunities for innovation - Moneycontrol",https://news.google.com/rss/articles/CBMimQFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvdGVjaG5vbG9neS9yZWxpYW5jZS10by1pbnZlc3QtcnMtMjAwMDAwLWNyb3JlLWluLTVnLXJvbGwtb3V0LXNoYXJlcy1wbGFucy1hbmQtb3Bwb3J0dW5pdGllcy1mb3ItaW5ub3ZhdGlvbi05MTAyMjExLmh0bWzSAZ0BaHR0cHM6Ly93d3cubW9uZXljb250cm9sLmNvbS9uZXdzL3RlY2hub2xvZ3kvcmVsaWFuY2UtdG8taW52ZXN0LXJzLTIwMDAwMC1jcm9yZS1pbi01Zy1yb2xsLW91dC1zaGFyZXMtcGxhbnMtYW5kLW9wcG9ydHVuaXRpZXMtZm9yLWlubm92YXRpb24tOTEwMjIxMS5odG1sL2FtcA?oc=5,"Mon, 29 Aug 2022 07:00:00 GMT"
Reliance emerges as a winner after India’s wheat ban - Al Jazeera English,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vZWNvbm9teS8yMDIyLzgvMzAvcmVsaWFuY2UtZW1lcmdlcy1hcy1hLXdpbm5lci1hZnRlci1pbmRpYXMtd2hlYXQtYmFu0gFjaHR0cHM6Ly93d3cuYWxqYXplZXJhLmNvbS9hbXAvZWNvbm9teS8yMDIyLzgvMzAvcmVsaWFuY2UtZW1lcmdlcy1hcy1hLXdpbm5lci1hZnRlci1pbmRpYXMtd2hlYXQtYmFu?oc=5,"Tue, 30 Aug 2022 07:00:00 GMT"
"Windfall tax: Reliance Industries shares fall 3%; ONGC, Vedanta too decline - Business Standard",https://news.google.com/rss/articles/CBMijwFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vYXJ0aWNsZS9jb21wYW5pZXMvd2luZGZhbGwtdGF4LXJlbGlhbmNlLWluZHVzdHJpZXMtc2hhcmVzLWZhbGwtMy1vbmdjLXZlZGFudGEtdG9vLWRlY2xpbmUtMTIyMDkwMTAxMDk4XzEuaHRtbNIBkwFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vYW1wL2FydGljbGUvY29tcGFuaWVzL3dpbmRmYWxsLXRheC1yZWxpYW5jZS1pbmR1c3RyaWVzLXNoYXJlcy1mYWxsLTMtb25nYy12ZWRhbnRhLXRvby1kZWNsaW5lLTEyMjA5MDEwMTA5OF8xLmh0bWw?oc=5,"Thu, 01 Sep 2022 07:00:00 GMT"
Brokerages raise targets for Reliance shares as conglomerate gears up for AGM - CNBCTV18,https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LmNuYmN0djE4LmNvbS9idXNpbmVzcy9jb21wYW5pZXMvcmVsaWFuY2UtaW5kdXN0cmllcy1yaWwtc2hhcmUtcHJpY2UtY2xzYS1idXktcmF0aW5nLXRhcmdldC1yYWlzZWQtYWdtLTE0NTc1NjYxLmh0bdIBggFodHRwczovL3d3dy5jbmJjdHYxOC5jb20vYnVzaW5lc3MvY29tcGFuaWVzL3JlbGlhbmNlLWluZHVzdHJpZXMtcmlsLXNoYXJlLXByaWNlLWNsc2EtYnV5LXJhdGluZy10YXJnZXQtcmFpc2VkLWFnbS0xNDU3NTY2MS5odG0vYW1w?oc=5,"Wed, 24 Aug 2022 07:00:00 GMT"
"Sensex ends 440 pts higher, Nifty adds 125; all indices in green | Stock Market News - Mint",https://news.google.com/rss/articles/CBMiigFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L2xpdmUtYmxvZy9zaGFyZS1tYXJrZXQtbGl2ZS11cGRhdGVzLXNlbnNleC1uaWZ0eS1ic2UtbnNlLXN0b2NrLW1hcmtldC10b2RheS0wNS0wOS0yMDIyLTExNjYyMzM0Nzc4MzkwLmh0bWzSAY4BaHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL21hcmtldC9saXZlLWJsb2cvc2hhcmUtbWFya2V0LWxpdmUtdXBkYXRlcy1zZW5zZXgtbmlmdHktYnNlLW5zZS1zdG9jay1tYXJrZXQtdG9kYXktMDUtMDktMjAyMi9hbXAtMTE2NjIzMzQ3NzgzOTAuaHRtbA?oc=5,"Mon, 05 Sep 2022 07:00:00 GMT"
"Oil stocks Reliance, ONGC, Adani Gas, IOC fall up to 5%; here’s why - Fortune India",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmZvcnR1bmVpbmRpYS5jb20vaW52ZXN0aW5nL29pbC1zdG9ja3MtcmVsaWFuY2Utb25nYy1hZGFuaS1nYXMtaW9jLWZhbGwtdXAtdG8tNS1oZXJlcy13aHkvMTA5NDk40gF5aHR0cHM6Ly93d3cuZm9ydHVuZWluZGlhLmNvbS9hbXAvc3RvcnkvaW52ZXN0aW5nJTJGb2lsLXN0b2Nrcy1yZWxpYW5jZS1vbmdjLWFkYW5pLWdhcy1pb2MtZmFsbC11cC10by01LWhlcmVzLXdoeSUyRjEwOTQ5OA?oc=5,"Thu, 01 Sep 2022 07:00:00 GMT"
RIL CFO to sell/gift 3.5 lakh shares next year - IndiaTimes,https://news.google.com/rss/articles/CBMid2h0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9uZXdzL3JpbC1jZm8tdG8tc2VsbC9naWZ0LTMtNS1sYWtoLXNoYXJlcy1uZXh0LXllYXIvYXJ0aWNsZXNob3cvOTQzNTU2MDQuY21z0gF7aHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL21hcmtldHMvc3RvY2tzL25ld3MvcmlsLWNmby10by1zZWxsL2dpZnQtMy01LWxha2gtc2hhcmVzLW5leHQteWVhci9hbXBfYXJ0aWNsZXNob3cvOTQzNTU2MDQuY21z?oc=5,"Wed, 21 Sep 2022 07:00:00 GMT"
"Sensex slides 861 pts, Nifty holds 17,300; RIL slips 1% post 45th AGM - Business Standard",https://news.google.com/rss/articles/CBMiowFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vYXJ0aWNsZS9tYXJrZXRzL3N0b2NrLW1hcmtldC1saXZlLXVwZGF0ZXMtbmlmdHktc2Vuc2V4LWphY2tzb24taG9sZS1yYXRlLWhpa2UtaW5mbGF0aW9uLXJpbC1ic2UtdXMtZmVkLW5pa2tlaS0xMjIwODI5MDAwODNfMS5odG1s0gGnAWh0dHBzOi8vd3d3LmJ1c2luZXNzLXN0YW5kYXJkLmNvbS9hbXAvYXJ0aWNsZS9tYXJrZXRzL3N0b2NrLW1hcmtldC1saXZlLXVwZGF0ZXMtbmlmdHktc2Vuc2V4LWphY2tzb24taG9sZS1yYXRlLWhpa2UtaW5mbGF0aW9uLXJpbC1ic2UtdXMtZmVkLW5pa2tlaS0xMjIwODI5MDAwODNfMS5odG1s?oc=5,"Mon, 29 Aug 2022 07:00:00 GMT"
Reliance Power share price hits lower circuit in early trade - Business Today,https://news.google.com/rss/articles/CBMikwFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvY29tcGFueS1zdG9jay9zdG9yeS9yZWxpYW5jZS1wb3dlci1zaGFyZS1wcmljZS1oaXRzLWxvd2VyLWNpcmN1aXQtdmFyZGUtcGFydG5lcnMtYW5pbC1hbWJhbmktMzQ2Nzc5LTIwMjItMDktMDnSAQA?oc=5,"Fri, 09 Sep 2022 07:00:00 GMT"
"Indices end deep in red; Sensex below 58k; Nifty sheds 250 pts; IT, Bank drag | Stock Market News - Mint",https://news.google.com/rss/articles/CBMiigFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L2xpdmUtYmxvZy9zaGFyZS1tYXJrZXQtbGl2ZS11cGRhdGVzLXNlbnNleC1uaWZ0eS1ic2UtbnNlLXN0b2NrLW1hcmtldC10b2RheS0yOS0wOC0yMDIyLTExNjYxNzM0MTY0NDQ0Lmh0bWzSAY4BaHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL21hcmtldC9saXZlLWJsb2cvc2hhcmUtbWFya2V0LWxpdmUtdXBkYXRlcy1zZW5zZXgtbmlmdHktYnNlLW5zZS1zdG9jay1tYXJrZXQtdG9kYXktMjktMDgtMjAyMi9hbXAtMTE2NjE3MzQxNjQ0NDQuaHRtbA?oc=5,"Mon, 29 Aug 2022 07:00:00 GMT"
Will RIL become holding company post arm listings? Kotak looks at key scenarios - IndiaTimes,https://news.google.com/rss/articles/CBMilwFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy93aWxsLXJpbC1iZWNvbWUtaG9sZGluZy1jb21wYW55LXBvc3QtYXJtLWxpc3RpbmdzLWtvdGFrLWxvb2tzLWF0LWtleS1zY2VuYXJpb3MvYXJ0aWNsZXNob3cvOTQxNTE1MjUuY21z0gGbAWh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9uZXdzL3dpbGwtcmlsLWJlY29tZS1ob2xkaW5nLWNvbXBhbnktcG9zdC1hcm0tbGlzdGluZ3Mta290YWstbG9va3MtYXQta2V5LXNjZW5hcmlvcy9hbXBfYXJ0aWNsZXNob3cvOTQxNTE1MjUuY21z?oc=5,"Mon, 12 Sep 2022 07:00:00 GMT"
Why Sensex tanked 1250 points in early trade today - Business Today,https://news.google.com/rss/articles/CBMihwFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvc3RvY2tzL3N0b3J5L3NlbnNleC1uaWZ0eS1jcmFzaC1mZWRlcmFsLXJlc2VydmUtcmF0ZS1oaWtlLXVzLXJlbGlhbmNlLWluZHVzdHJpZXMtMzQ1ODA4LTIwMjItMDgtMjnSAQA?oc=5,"Mon, 29 Aug 2022 07:00:00 GMT"
Reliance Power tanks 10% as firm sets VFSI preferential issue price at 27% discount - IndiaTimes,https://news.google.com/rss/articles/CBMimgFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9yZWxpYW5jZS1wb3dlci10YW5rcy0xMC1hcy1maXJtLXNldHMtdmZzaS1wcmVmZXJlbnRpYWwtaXNzdWUtcHJpY2UtYXQtMjctZGlzY291bnQvYXJ0aWNsZXNob3cvOTQwOTMzMjIuY21z0gGeAWh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9uZXdzL3JlbGlhbmNlLXBvd2VyLXRhbmtzLTEwLWFzLWZpcm0tc2V0cy12ZnNpLXByZWZlcmVudGlhbC1pc3N1ZS1wcmljZS1hdC0yNy1kaXNjb3VudC9hbXBfYXJ0aWNsZXNob3cvOTQwOTMzMjIuY21z?oc=5,"Fri, 09 Sep 2022 07:00:00 GMT"
"'Unlock Jio, Retail': How Mukesh Ambani will double Reliance's valuation - Business Today",https://news.google.com/rss/articles/CBMiiQFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL2xhdGVzdC9jb3Jwb3JhdGUvc3RvcnkvdW5sb2NrLWppby1yZXRhaWwtaG93LW11a2VzaC1hbWJhbmktd2lsbC1kb3VibGUtcmVsaWFuY2VzLXZhbHVhdGlvbi0zNDYwMzYtMjAyMi0wOC0zMdIBAA?oc=5,"Wed, 31 Aug 2022 07:00:00 GMT"
Reliance's 4th investment cycle of $50 bn to double earnings - IndiaTimes,https://news.google.com/rss/articles/CBMigwFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9yZWxpYW5jZXMtNHRoLWludmVzdG1lbnQtY3ljbGUtb2YtNTAtYm4tdG8tZG91YmxlLWVhcm5pbmdzL2FydGljbGVzaG93Lzk0MDAyMjk2LmNtc9IBhwFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9yZWxpYW5jZXMtNHRoLWludmVzdG1lbnQtY3ljbGUtb2YtNTAtYm4tdG8tZG91YmxlLWVhcm5pbmdzL2FtcF9hcnRpY2xlc2hvdy85NDAwMjI5Ni5jbXM?oc=5,"Mon, 05 Sep 2022 07:00:00 GMT"
"Mukesh Ambani succession, spinoffs in focus at Reliance’s shareholder meeting - IndiaTimes",https://news.google.com/rss/articles/CBMingFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbmV3cy9jb21wYW55L2NvcnBvcmF0ZS10cmVuZHMvbXVrZXNoLWFtYmFuaS1zdWNjZXNzaW9uLXNwaW5vZmZzLWluLWZvY3VzLWF0LXJlbGlhbmNlcy1zaGFyZWhvbGRlci1tZWV0aW5nL2FydGljbGVzaG93LzkzODA5Njg5LmNtc9IBogFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbmV3cy9jb21wYW55L2NvcnBvcmF0ZS10cmVuZHMvbXVrZXNoLWFtYmFuaS1zdWNjZXNzaW9uLXNwaW5vZmZzLWluLWZvY3VzLWF0LXJlbGlhbmNlcy1zaGFyZWhvbGRlci1tZWV0aW5nL2FtcF9hcnRpY2xlc2hvdy85MzgwOTY4OS5jbXM?oc=5,"Sat, 27 Aug 2022 07:00:00 GMT"
10 stocks hold nearly 46% of FPI money in India - IndiaTimes,https://news.google.com/rss/articles/CBMid2h0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9uZXdzLzEwLXN0b2Nrcy1ob2xkLW5lYXJseS00Ni1vZi1mcGktbW9uZXktaW4taW5kaWEvYXJ0aWNsZXNob3cvOTM3ODc3MDguY21z0gF7aHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL21hcmtldHMvc3RvY2tzL25ld3MvMTAtc3RvY2tzLWhvbGQtbmVhcmx5LTQ2LW9mLWZwaS1tb25leS1pbi1pbmRpYS9hbXBfYXJ0aWNsZXNob3cvOTM3ODc3MDguY21z?oc=5,"Fri, 26 Aug 2022 07:00:00 GMT"
Reliance Power to offload 15% stake to VFSI Holdings for 933 crore - IndiaTimes,https://news.google.com/rss/articles/CBMiigFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9yZWxpYW5jZS1wb3dlci10by1vZmZsb2FkLTE1LXN0YWtlLXRvLXZmc2ktaG9sZGluZ3MtZm9yLTkzMy1jcm9yZS9hcnRpY2xlc2hvdy85NDA4MTI5MS5jbXPSAY4BaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL21hcmtldHMvc3RvY2tzL25ld3MvcmVsaWFuY2UtcG93ZXItdG8tb2ZmbG9hZC0xNS1zdGFrZS10by12ZnNpLWhvbGRpbmdzLWZvci05MzMtY3JvcmUvYW1wX2FydGljbGVzaG93Lzk0MDgxMjkxLmNtcw?oc=5,"Thu, 08 Sep 2022 07:00:00 GMT"
